compound,negative,neutral,positive,text
0.0,0.0,1.0,0.0,"The Highly ABA-Induced 1 (HAI1) protein phosphatase is a central component of drought-related signaling. A screen for HAI1-interacting proteins identified HAI1-Interactor 1 (HIN1), a nuclear protein of unknown function which could be dephosphorylated by HAI1 … [+1533 chars]"
0.7003,0.0,0.81,0.19,"A collaborative research group has succeeded in identifying an important transcription factor, GCAM1, which allows liverwort plants to asexually reproduce through creating clonal progenies (vegetative reproduction). Furthermore, this transcription factor was … [+6190 chars]"
0.0,0.0,1.0,0.0,"Abstract
Autotrophic plants have evolved distinctive mechanisms for maintaining a range of homeostatic states for sugars. The on/off switch of reversible gene expression by sugar starvation/provision represents one of the major mechanisms by which sugar leve… [+1368 chars]"
0.6597,0.0,0.87,0.13,"We are pleased to bring to you a Punknews Exclusive premiere for emo-pop trio Southstate. The band has created a quirky music video for their track ""Myb Nxt Yr"" just in time for Halloween. The video is set in a spooky ancient drive-in theatre, where they find… [+124 chars]"
0.0,0.0,1.0,0.0,"The Highly ABA-Induced 1 (HAI1) protein phosphatase is a central component of drought-related signaling. A screen for HAI1-interacting proteins identified HAI1-Interactor 1 (HIN1), a nuclear protein of unknown function which could be dephosphorylated by HAI1 … [+1533 chars]"
-0.4215,0.067,0.933,0.0,"Citation: Gu W, Zhang A, Sun H, Gu Y, Chao J, Tian R, et al. (2019) Identifying resurrection genes through the differentially expressed genes between Selaginella tamariscina (Beauv.) spring and Selaginella moellendorffii Hieron under drought stress. PLoS ONE … [+43025 chars]"
0.0,0.0,1.0,0.0,"The Highly ABA-Induced 1 (HAI1) protein phosphatase is a central component of drought-related signaling. A screen for HAI1-interacting proteins identified HAI1-Interactor 1 (HIN1), a nuclear protein of unknown function which could be dephosphorylated by HAI1 … [+1533 chars]"
0.4391,0.0,0.931,0.069,"IMAGE: Figure 1: Vegetative reproduction of clonal progenies in liverwort
A: A liverwort gemma cup. The gemma (clone) inside is visible.
B. Enlarged image of the gemma. There are meristem on both sides...
 view more 
Credit: Kobe University
A collaborati… [+6741 chars]"
0.2716,0.0,0.956,0.044,"Introduction
Phosphorus (P) is one of the most important macronutrients for algae and is a limiting factor of marine primary production in some parts of the world's oceans (Sarthou et al., 2005; Elser et al., 2007). It can be found in its inorganic form (Pi,… [+51243 chars]"
-0.0976,0.056,0.897,0.047,"Chemical shift of HIVRev with different proportions of energy surface of residues coded as S; comparison of RMSps of OPLS-AA/L force field without CMAP, with optimized CMAP, and with weighted CMAP; RMSDs of short peptides, disordered proteins, and folded prot… [+920 chars]"
0.0,0.0,1.0,0.0,"Anthocyanin fruit (Aft) and atroviolacea (atv) were characterized in wild tomato and can enhance anthocyanin content in tomato fruit. However, the gene underlying the Aft locus and the mechanism by which Aft and atv act remain largely unknown.
In this study,… [+1166 chars]"
0.0,0.0,1.0,0.0,"<li>1.Bolon, Y.-T. et al. Genome Resilience and Prevalence of Segmental Duplications Following Fast Neutron Irradiation of Soybean. Genetics198, 967981 (2014).
</li><li>2.Bolon, Y.-T. et al. Phenotypic and Genomic Analyses of a Fast Neutron Mutant Population… [+9548 chars]"
-0.5267,0.089,0.911,0.0,"Abstract
In animals, circadian rhythms are driven by oscillations in transcription, translation, and proteasomal degradation of highly conserved genes, resulting in diel cycles in the expression of numerous clock-regulated genes. Transcription is largely reg… [+43068 chars]"
0.0,0.0,1.0,0.0,"Corresponding Author
E-mail address: [email protected]
https://orcid.org/0000-0002-6230-8735
The State Key Laboratory of Plant Cell and Chromosome Engineering, Institute of Genetics and Developmental Biology, Chinese Academy of Sciences, Beijing, 100101 Ch… [+322 chars]"
0.0,0.0,1.0,0.0,"<ol><li>Ana Ramos-Sáenz1,2,7, 
 </li><li>Daniel González-Álvarez1,2,7, 
 </li><li>Olga Rodríguez-Galán1,2,7, 
 </li><li>Alfonso Rodríguez-Gil1, 
 </li><li>Sonia G. Gaspar3,4, 
 </li><li>Eduardo Villalobo1,5, 
 </li><li>Mercedes Dosil3,4,6 and 
 </li><l… [+2933 chars]"
0.0,0.0,1.0,0.0,"I. Introduction
Molecular evolution underlies morphological evolution: as the molecules that regulate development change over time, so does organismal form. Central to developmental regulation is the control of gene expression. For gene expression to be init… [+32615 chars]"
0.7003,0.0,0.81,0.19,"A collaborative research group has succeeded in identifying an important transcription factor, GCAM1, which allows liverwort plants to asexually reproduce through creating clonal progenies (vegetative reproduction). Furthermore, this transcription factor was … [+5708 chars]"
0.0,0.0,1.0,0.0,"<ol><li>Dongqing Shi1,6, 
 </li><li>Jun Wu1,6, 
 </li><li>Haibao Tang2,6, 
 </li><li>Hao Yin1,6, 
 </li><li>Hongtao Wang3, 
 </li><li>Ran Wang4, 
 </li><li>Runze Wang1, 
 </li><li>Ming Qian1, 
 </li><li>Juyou Wu1, 
 </li><li>Kaijie Qi1, 
 </li><li>Z… [+18808 chars]"
0.0,0.0,1.0,0.0,"Citation: Tewary M, Dziedzicka D, Ostblom J, Prochazka L, Shakiba N, Heydari T, et al. (2019) High-throughput micropatterning platform reveals Nodal-dependent bisection of peri-gastrulationassociated versus preneurulation-associated fate patterning. PLoS Biol… [+142260 chars]"
